"","id","ad","education","ofjobs","yearsexp","honors","volunteer","military","empholes","occupspecific","occupbroad","workinschool","email","computerskills","specialskills","firstname","sex","race","h","l","call","city","kind","adid","fracblack","fracwhite","lmedhhinc","fracdropout","fraccolp","linc","col","expminreq","schoolreq","eoe","parent_sales","parent_emp","branch_sales","branch_emp","fed","fracblack_empzip","fracwhite_empzip","lmedhhinc_empzip","fracdropout_empzip","fraccolp_empzip","linc_empzip","manager","supervisor","secretary","offsupport","salesrep","retailsales","req","expreq","comreq","educreq","compreq","orgreq","manuf","transcom","bankreal","trade","busservice","othservice","missind","ownership"
"150","b","1",3,4,8,0,1,0,1,313,5,0,1,1,0,"Latonya","f","b",1,0,0,"c","a",434,0.336165100336075,0.637369632720947,10.4319076538086,0.108847863972187,0.406575918197632,10.4121408462524,0,"5","",1,57.5999984741211,175,57.5999984741211,175,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,""
"151","b","1",4,5,6,0,0,0,1,13,1,0,0,1,1,"Brad","m","w",0,1,0,"c","s",435,0.270733058452606,0.549156010150909,10.0619859695435,0.148723587393761,0.2423275411129,9.43843173980713,1,"some","",0,12,150,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"152","b","1",4,3,9,0,0,0,1,13,1,0,0,1,1,"Leroy","m","b",0,1,0,"c","s",435,0.530870318412781,0.294441521167755,10.2440586090088,0.21617366373539,0.0943480581045151,9.26662635803223,1,"some","",0,12,150,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"153","b","1",3,2,12,0,1,0,1,255,3,0,1,1,0,"Emily","f","w",1,0,0,"c","a",436,0.0145169924944639,0.973675429821014,10.5655822753906,0.116202838718891,0.156475782394409,9.71866321563721,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"154","b","1",2,2,6,0,0,0,0,189,1,0,0,1,0,"Latonya","f","b",0,1,0,"c","a",436,0.704645395278931,0.25216406583786,10.0048704147339,0.15066847205162,0.301994115114212,9.66820812225342,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"155","b","1",4,3,5,1,0,0,1,323,6,1,1,1,0,"Latoya","f","b",1,0,0,"c","a",436,0.198823526501656,0.569167613983154,10.0682811737061,0.139711424708366,0.288013309240341,9.64749813079834,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"156","b","1",4,4,7,0,0,0,1,329,6,0,0,1,0,"Laurie","f","w",0,1,0,"c","a",436,NA,NA,NA,NA,NA,NA,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"157","b","1",4,3,14,0,0,0,0,214,3,0,1,0,0,"Aisha","f","b",1,0,0,"c","s",438,0.102952741086483,0.729525208473206,10.2925519943237,0.230278670787811,0.087097056210041,9.38454532623291,1,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,""
"158","b","1",4,5,12,0,0,0,1,326,6,1,0,1,0,"Allison","f","w",0,1,0,"c","a",437,0.00279568345285952,0.952140212059021,10.4536008834839,0.236445277929306,0.124980084598064,9.62105846405029,1,"some","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"159","b","1",4,5,7,0,0,1,1,34,1,0,1,1,1,"Ebony","f","b",1,0,0,"c","a",437,0.971468806266785,0.0240715015679598,9.9297399520874,0.170017540454865,0.149692937731743,9.32179260253906,1,"some","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"160","b","1",3,2,3,0,0,0,1,256,3,0,0,0,1,"Jermaine","m","b",0,1,0,"c","s",438,0.954597353935242,0.0428035445511341,10.2767734527588,0.197444409132004,0.109379589557648,9.30446815490723,0,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,""
"161","b","1",2,3,1,0,0,0,0,13,1,0,0,0,1,"Kristen","f","w",0,1,0,"c","s",438,NA,NA,NA,NA,NA,NA,0,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,""
"162","b","1",4,2,5,1,0,0,1,313,5,0,0,1,0,"Latonya","f","b",0,1,0,"c","a",437,0.454302966594696,0.27144917845726,9.89560699462891,0.248141512274742,0.151171937584877,9.291090965271,1,"some","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"163","b","1",4,4,21,0,0,0,1,34,1,1,1,1,0,"Laurie","f","w",1,0,0,"c","a",437,0.102952741086483,0.729525208473206,10.2925519943237,0.230278670787811,0.087097056210041,9.38454532623291,1,"some","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"164","b","1",4,3,2,0,0,0,1,13,1,0,1,1,1,"Laurie","f","w",1,0,0,"c","s",438,0.0781422555446625,0.887922465801239,10.5712404251099,0.153909876942635,0.116467855870724,9.61065864562988,1,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,""
"165","b","1",4,4,7,0,0,0,1,329,6,0,0,1,0,"Anne","f","w",0,1,0,"c","a",439,0.512182354927063,0.298899203538895,9.66287994384766,0.257437974214554,0.0357846468687057,8.73327159881592,1,"","",0,11.1000003814697,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Private"
"166","b","1",4,5,10,0,0,0,1,264,4,0,1,1,0,"Brendan","m","w",1,0,1,"c","s",440,0.270733058452606,0.549156010150909,10.0619859695435,0.148723587393761,0.2423275411129,9.43843173980713,1,"","",1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
"167","b","1",4,5,10,0,0,0,1,13,1,0,1,0,1,"Kareem","m","b",1,0,0,"c","s",440,0.0452748835086823,0.898176431655884,10.7951784133911,0.0308120734989643,0.590010762214661,11.0786600112915,1,"","",1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
"168","b","1",3,2,7,0,1,0,1,255,3,0,1,1,0,"Keisha","f","b",1,0,0,"c","a",439,0.0523599646985531,0.786358535289764,10.4355564117432,0.130112111568451,0.284314841032028,9.74337768554688,0,"","",0,11.1000003814697,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Private"
"169","b","1",4,2,6,0,0,1,1,374,6,0,0,1,1,"Matthew","m","w",0,1,1,"c","s",440,0.109748370945454,0.50744640827179,9.86925792694092,0.29933825135231,0.0941143184900284,9.02833843231201,1,"","",1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
"170","b","1",4,3,6,1,0,0,1,323,6,1,1,1,0,"Meredith","f","w",1,0,0,"c","a",439,0.181469514966011,0.571832776069641,10.2178239822388,0.258002668619156,0.0734085217118263,9.19156551361084,1,"","",0,11.1000003814697,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Private"
"171","b","1",2,2,6,0,0,0,0,189,1,0,0,1,0,"Tanisha","f","b",0,1,0,"c","a",439,0.00217499886639416,0.789266765117645,10.247857093811,0.299457043409348,0.0711788460612297,9.3661470413208,0,"","",0,11.1000003814697,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Private"
"172","b","1",3,3,11,0,0,0,1,903,1,1,0,1,1,"Tanisha","f","b",0,1,1,"c","s",440,0.988519906997681,0.00814846530556679,10.1125726699829,0.193837136030197,0.145053386688232,9.37245941162109,0,"","",1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
"173","281","1",4,4,14,0,1,0,0,13,1,1,0,1,1,"Aisha","f","b",1,0,0,"b","s",125,0.0547352209687233,0.81047260761261,9.84198474884033,0.0156555771827698,0.22421869635582,9.32134532928467,1,"3","",1,NA,NA,NA,NA,0,0.0043348683975637,0.957193195819855,10.4797639846802,0.119886212050915,0.308927118778229,9.98750686645508,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Private"
"174","281","1",4,4,8,0,0,0,0,13,1,0,0,1,0,"Allison","f","w",0,1,0,"b","s",125,0.586862146854401,0.337866216897964,10.2910604476929,0.180472582578659,0.132418602705002,9.40062999725342,1,"3","",1,NA,NA,NA,NA,0,0.0043348683975637,0.957193195819855,10.4797639846802,0.119886212050915,0.308927118778229,9.98750686645508,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Private"
"175","221","1",4,6,18,0,1,0,0,13,1,0,0,1,0,"Allison","f","w",1,0,0,"b","s",73,0.0902861058712006,0.791502475738525,10.5978088378906,0.080463707447052,0.52252870798111,10.5671033859253,1,"3","",1,37.5,280,37.5,280,0,0.330581694841385,0.323017865419388,9.76405334472656,0.257208675146103,0.0655404105782509,8.94806575775146,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"176","366","1",4,3,7,0,0,0,1,274,4,0,0,0,0,"Anne","f","w",0,1,0,"b","s",201,0.189535841345787,0.665601849555969,10.3428707122803,0.173128113150597,0.136053428053856,9.4743185043335,1,"some","",0,NA,NA,NA,NA,0,0.0015547702787444,0.997173130512238,11.049825668335,0.0385865718126297,0.421625435352325,10.3470830917358,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Private"
"177","349","1",2,3,8,1,0,0,1,263,4,0,0,0,0,"Brendan","m","w",0,1,0,"b","s",184,0.189535841345787,0.665601849555969,10.3428707122803,0.173128113150597,0.136053428053856,9.4743185043335,0,"some","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,""
"178","254","1",4,5,26,0,0,0,0,13,1,0,0,0,0,"Brett","m","w",0,1,0,"b","s",100,0.189535841345787,0.665601849555969,10.3428707122803,0.173128113150597,0.136053428053856,9.4743185043335,1,"some","",0,36,190,36,190,0,0.0267454348504543,0.958002150058746,10.8456802368164,0.0711063370108604,0.265520960092545,9.88165092468262,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Private"
"179","1","1",4,6,18,0,1,0,0,13,1,0,0,1,0,"Brett","m","w",1,0,0,"b","s",1,0,0.962732911109924,11.1192903518677,0,0.780124247074127,11.0397491455078,1,"3","somcol",1,42,232,42,232,0,0.00477821147069335,0.97531259059906,10.9777898788452,0.0521621406078339,0.375408142805099,10.1750783920288,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"Private"
"180","349","1",4,2,6,0,1,0,0,263,4,1,1,1,1,"Brett","m","w",1,0,0,"b","s",184,0.0111534278839827,0.975516855716705,10.7526979446411,0.0296517945826054,0.670837879180908,10.8619174957275,1,"some","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,""
"181","366","1",4,4,6,0,0,0,0,285,4,1,0,1,0,"Ebony","f","b",0,1,0,"b","s",201,0.144843429327011,0.716077268123627,9.96777629852295,0.0688580796122551,0.263202995061874,9.64380931854248,1,"some","",0,NA,NA,NA,NA,0,0.0015547702787444,0.997173130512238,11.049825668335,0.0385865718126297,0.421625435352325,10.3470830917358,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Private"
"182","221","1",4,5,26,0,0,0,0,13,1,0,0,0,0,"Geoffrey","m","w",0,1,0,"b","s",73,0.0547352209687233,0.81047260761261,9.84198474884033,0.0156555771827698,0.22421869635582,9.32134532928467,1,"3","",1,37.5,280,37.5,280,0,0.330581694841385,0.323017865419388,9.76405334472656,0.257208675146103,0.0655404105782509,8.94806575775146,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"183","281","1",4,6,18,0,1,0,0,13,1,0,0,1,0,"Jay","m","w",1,0,0,"b","s",125,0.0223919916898012,0.22154900431633,9.61433792114258,0.356164395809174,0.187565863132477,9.52098178863525,1,"3","",1,NA,NA,NA,NA,0,0.0043348683975637,0.957193195819855,10.4797639846802,0.119886212050915,0.308927118778229,9.98750686645508,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Private"
"184","393","1",4,6,18,0,1,0,0,13,1,0,0,1,0,"Jill","f","w",1,0,0,"b","s",225,0.30346342921257,0.471891522407532,10.2307024002075,0.189628824591637,0.119755521416664,9.33414936065674,1,"2","somcol",1,57.7000007629395,320,57.7000007629395,320,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,"Nonprofit"
"185","393","1",4,4,8,0,0,0,0,13,1,0,0,1,0,"Keisha","f","b",0,1,0,"b","s",225,0.00922433286905289,0.96591454744339,10.1440782546997,0.177731290459633,0.145394697785378,9.59376430511475,1,"2","somcol",1,57.7000007629395,320,57.7000007629395,320,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,"Nonprofit"
"186","349","1",4,4,10,1,0,1,1,263,4,0,1,1,0,"Keisha","f","b",1,0,0,"b","s",184,0.436394661664963,0.333424389362335,9.96744823455811,0.180402874946594,0.144759297370911,9.17378044128418,1,"some","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,""
"187","221","1",4,4,8,0,0,0,0,13,1,0,0,1,0,"Kenya","f","b",0,1,0,"b","s",73,0.436394661664963,0.333424389362335,9.96744823455811,0.180402874946594,0.144759297370911,9.17378044128418,1,"3","",1,37.5,280,37.5,280,0,0.330581694841385,0.323017865419388,9.76405334472656,0.257208675146103,0.0655404105782509,8.94806575775146,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"188","254","1",4,4,14,0,1,0,0,13,1,1,0,1,1,"Kenya","f","b",1,0,0,"b","s",100,0.34248149394989,0.422792255878448,10.0995473861694,0.194318026304245,0.273801326751709,9.65425682067871,1,"some","",0,36,190,36,190,0,0.0267454348504543,0.958002150058746,10.8456802368164,0.0711063370108604,0.265520960092545,9.88165092468262,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Private"
"189","1","1",4,5,26,0,0,0,0,13,1,0,0,0,0,"Lakisha","f","b",0,1,0,"b","s",1,0.00922433286905289,0.96591454744339,10.1440782546997,0.177731290459633,0.145394697785378,9.59376430511475,1,"3","somcol",1,42,232,42,232,0,0.00477821147069335,0.97531259059906,10.9777898788452,0.0521621406078339,0.375408142805099,10.1750783920288,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"Private"
"190","254","1",4,4,8,0,0,0,0,13,1,0,0,1,0,"Latoya","f","b",0,1,0,"b","s",100,0.586862146854401,0.337866216897964,10.2910604476929,0.180472582578659,0.132418602705002,9.40062999725342,1,"some","",0,36,190,36,190,0,0.0267454348504543,0.958002150058746,10.8456802368164,0.0711063370108604,0.265520960092545,9.88165092468262,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Private"
"191","221","1",4,4,14,0,1,0,0,13,1,1,0,1,1,"Latoya","f","b",1,0,0,"b","s",73,0.0223919916898012,0.22154900431633,9.61433792114258,0.356164395809174,0.187565863132477,9.52098178863525,1,"3","",1,37.5,280,37.5,280,0,0.330581694841385,0.323017865419388,9.76405334472656,0.257208675146103,0.0655404105782509,8.94806575775146,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Private"
"192","254","1",4,6,18,0,1,0,0,13,1,0,0,1,0,"Laurie","f","w",1,0,0,"b","s",100,0.436394661664963,0.333424389362335,9.96744823455811,0.180402874946594,0.144759297370911,9.17378044128418,1,"some","",0,36,190,36,190,0,0.0267454348504543,0.958002150058746,10.8456802368164,0.0711063370108604,0.265520960092545,9.88165092468262,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Private"
"193","1","1",4,4,8,0,0,0,0,13,1,0,0,1,0,"Matthew","m","w",0,1,0,"b","s",1,0.0111534278839827,0.975516855716705,10.7526979446411,0.0296517945826054,0.670837879180908,10.8619174957275,1,"3","somcol",1,42,232,42,232,0,0.00477821147069335,0.97531259059906,10.9777898788452,0.0521621406078339,0.375408142805099,10.1750783920288,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"Private"
"194","393","1",4,4,14,0,1,0,0,13,1,1,0,1,1,"Rasheed","m","b",1,0,0,"b","s",225,0.00333586055785418,0.981652796268463,10.2996768951416,0.190750569105148,0.328430622816086,10.003830909729,1,"2","somcol",1,57.7000007629395,320,57.7000007629395,320,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,"Nonprofit"
"195","393","1",4,5,26,0,0,0,0,13,1,0,0,0,0,"Sarah","f","w",0,1,0,"b","s",225,0.0111534278839827,0.975516855716705,10.7526979446411,0.0296517945826054,0.670837879180908,10.8619174957275,1,"2","somcol",1,57.7000007629395,320,57.7000007629395,320,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,"Nonprofit"
"196","366","1",4,4,2,0,1,1,0,267,4,1,1,1,0,"Sarah","f","w",1,0,0,"b","s",201,0.0111534278839827,0.975516855716705,10.7526979446411,0.0296517945826054,0.670837879180908,10.8619174957275,1,"some","",0,NA,NA,NA,NA,0,0.0015547702787444,0.997173130512238,11.049825668335,0.0385865718126297,0.421625435352325,10.3470830917358,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Private"
"197","281","1",4,5,26,0,0,0,0,13,1,0,0,0,0,"Tamika","f","b",0,1,0,"b","s",125,0.34248149394989,0.422792255878448,10.0995473861694,0.194318026304245,0.273801326751709,9.65425682067871,1,"3","",1,NA,NA,NA,NA,0,0.0043348683975637,0.957193195819855,10.4797639846802,0.119886212050915,0.308927118778229,9.98750686645508,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Private"
"198","1","1",4,4,14,0,1,0,0,13,1,1,0,1,1,"Tanisha","f","b",1,0,0,"b","s",1,0.144843429327011,0.716077268123627,9.96777629852295,0.0688580796122551,0.263202995061874,9.64380931854248,1,"3","somcol",1,42,232,42,232,0,0.00477821147069335,0.97531259059906,10.9777898788452,0.0521621406078339,0.375408142805099,10.1750783920288,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,"Private"
"199","366","1",4,6,8,0,1,0,0,21,1,1,1,1,0,"Tanisha","f","b",1,0,0,"b","s",201,0.30346342921257,0.471891522407532,10.2307024002075,0.189628824591637,0.119755521416664,9.33414936065674,1,"some","",0,NA,NA,NA,NA,0,0.0015547702787444,0.997173130512238,11.049825668335,0.0385865718126297,0.421625435352325,10.3470830917358,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Private"
"200","349","1",1,3,10,0,0,0,1,27,1,0,0,0,0,"Tremayne","m","b",0,1,0,"b","s",184,0.144843429327011,0.716077268123627,9.96777629852295,0.0688580796122551,0.263202995061874,9.64380931854248,0,"some","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,""
"201","b","10",4,4,8,0,0,0,0,316,6,1,1,1,0,"Lakisha","f","b",1,0,1,"c","a",441,0.454302966594696,0.27144917845726,9.89560699462891,0.248141512274742,0.151171937584877,9.291090965271,1,"5","",1,NA,NA,NA,NA,0,0.0136294206604362,0.948772192001343,10.7619371414185,0.129362002015114,0.179414868354797,9.90658283233643,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"202","b","10",4,4,8,0,1,0,1,379,6,0,1,1,1,"Meredith","f","w",1,0,1,"c","a",441,0.0164866279810667,0.744989454746246,10.2424211502075,0.238195523619652,0.138573721051216,9.44683456420898,1,"5","",1,NA,NA,NA,NA,0,0.0136294206604362,0.948772192001343,10.7619371414185,0.129362002015114,0.179414868354797,9.90658283233643,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"Private"
"203","b","10",3,4,9,0,0,0,0,337,6,1,0,1,0,"Anne","f","w",0,1,0,"c","a",442,0.15995018184185,0.347766757011414,9.84177207946777,0.304798632860184,0.0369772836565971,8.81031036376953,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"204","b","10",3,3,9,0,1,0,1,229,6,1,1,1,0,"Latonya","f","b",1,0,0,"c","a",442,0.116623893380165,0.72833925485611,10.2870473861694,0.139842763543129,0.365636080503464,9.93372535705566,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"205","b","10",4,3,12,0,0,0,0,379,6,1,1,1,0,"Sarah","f","w",1,0,0,"c","a",442,0.00279568345285952,0.952140212059021,10.4536008834839,0.236445277929306,0.124980084598064,9.62105846405029,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"206","b","10",4,4,15,0,0,0,1,229,6,1,0,1,1,"Tamika","f","b",0,1,0,"c","a",442,0.832138895988464,0.138726100325584,9.69264316558838,0.217792436480522,0.158367097377777,9.2406759262085,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
"207","b","10",4,3,5,1,0,0,1,323,6,1,1,1,0,"Jill","f","w",1,0,0,"c","a",444,0.270733058452606,0.549156010150909,10.0619859695435,0.148723587393761,0.2423275411129,9.43843173980713,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"208","b","10",4,4,11,0,0,0,1,329,6,0,0,1,0,"Keisha","f","b",0,1,0,"c","a",444,0.397594660520554,0.180195599794388,9.87621879577637,0.312872767448425,0.0308468621224165,8.72826385498047,1,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"209","b","10",3,3,3,0,1,1,0,316,6,1,1,1,0,"Lakisha","f","b",1,0,0,"c","a",444,0.217249035835266,0.495773434638977,9.96505260467529,0.197265401482582,0.223429813981056,9.42294883728027,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"210","b","10",2,2,6,0,0,0,0,189,1,0,0,1,0,"Meredith","f","w",0,1,0,"c","a",444,0.104300543665886,0.837370216846466,10.4667539596558,0.101334653794765,0.591695487499237,10.5403289794922,0,"","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,""
"211","b","10",4,3,4,1,0,0,1,323,6,1,1,1,0,"Jill","f","w",1,0,1,"c","a",445,0.270733058452606,0.549156010150909,10.0619859695435,0.148723587393761,0.2423275411129,9.43843173980713,1,"","",0,11.3000001907349,38,11.3000001907349,38,0,0,0.959886431694031,10.6726694107056,0.140506699681282,0.160745486617088,9.83403015136719,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,"Private"
"212","b","10",4,4,5,0,0,0,1,329,6,0,0,1,0,"Keisha","f","b",0,1,0,"c","a",445,0.397594660520554,0.180195599794388,9.87621879577637,0.312872767448425,0.0308468621224165,8.72826385498047,1,"","",0,11.3000001907349,38,11.3000001907349,38,0,0,0.959886431694031,10.6726694107056,0.140506699681282,0.160745486617088,9.83403015136719,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,"Private"
"213","b","10",3,3,4,0,1,1,0,316,6,1,1,1,0,"Lakisha","f","b",1,0,0,"c","a",445,0.217249035835266,0.495773434638977,9.96505260467529,0.197265401482582,0.223429813981056,9.42294883728027,0,"","",0,11.3000001907349,38,11.3000001907349,38,0,0,0.959886431694031,10.6726694107056,0.140506699681282,0.160745486617088,9.83403015136719,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,"Private"
"214","b","10",2,2,6,0,0,0,0,189,1,0,0,1,0,"Meredith","f","w",0,1,0,"c","a",445,0.104300543665886,0.837370216846466,10.4667539596558,0.101334653794765,0.591695487499237,10.5403289794922,0,"","",0,11.3000001907349,38,11.3000001907349,38,0,0,0.959886431694031,10.6726694107056,0.140506699681282,0.160745486617088,9.83403015136719,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,"Private"
"215","b","10",3,3,7,0,0,0,0,253,3,0,0,0,0,"Carrie","f","w",0,1,0,"c","s",446,0.989495635032654,0.0048631252720952,9.4743185043335,0.257409632205963,0.048153780400753,8.69767951965332,0,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Private"
"216","b","10",4,3,3,0,1,0,0,316,6,1,1,1,1,"Greg","m","w",1,0,0,"c","s",446,0.000904412940144539,0.91885232925415,10.7584133148193,0.127147987484932,0.288414150476456,10.074200630188,1,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Private"
"217","b","10",4,3,3,0,0,0,0,317,6,0,0,1,1,"Kenya","f","b",0,1,0,"c","s",446,0.988519906997681,0.00814846530556679,10.1125726699829,0.193837136030197,0.145053386688232,9.37245941162109,1,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Private"
"218","b","10",1,3,4,0,1,0,0,316,6,0,1,1,1,"Tremayne","m","b",1,0,0,"c","s",446,0.0498218461871147,0.8476442694664,10.3771715164185,0.0982826873660088,0.444894701242447,10.2019987106323,0,"","",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Private"
